index,label,text,term,opinion,start,end,text_left,text_right
86364,0,置物架得四角不平整，努力调整也不能完全平整！而且还没安装就看发现其中一块面板是被撞过的，超过长十公分的面积是拱起来的。材质也没有想象中的好，每一块都有刮痕。而且，物流慢，买家服务差，大家还是还是慎重购买……,买家服务,差,85,89,置物架得四角不平整，努力调整也不能完全平整！而且还没安装就看发现其中一块面板是被撞过的，超过长十公分的面积是拱起来的。材质也没有想象中的好，每一块都有刮痕。而且，物流慢，,差，大家还是还是慎重购买……
86365,0,置物架得四角不平整，努力调整也不能完全平整！而且还没安装就看发现其中一块面板是被撞过的，超过长十公分的面积是拱起来的。材质也没有想象中的好，每一块都有刮痕。而且，物流慢，买家服务差，大家还是还是慎重购买……,购买,慎重,99,101,置物架得四角不平整，努力调整也不能完全平整！而且还没安装就看发现其中一块面板是被撞过的，超过长十公分的面积是拱起来的。材质也没有想象中的好，每一块都有刮痕。而且，物流慢，买家服务差，大家还是还是慎重,……
86366,0,商品品质：非常差 产品功能：非常差 外观材质：非常非常差，很多刮蹭而且我买的带刹车的他们给我发的不带刹车的,品质,非常差,2,4,商品,：非常差 产品功能：非常差 外观材质：非常非常差，很多刮蹭而且我买的带刹车的他们给我发的不带刹车的
86367,0,商品品质：非常差 产品功能：非常差 外观材质：非常非常差，很多刮蹭而且我买的带刹车的他们给我发的不带刹车的,功能,非常差,11,13,商品品质：非常差 产品,：非常差 外观材质：非常非常差，很多刮蹭而且我买的带刹车的他们给我发的不带刹车的
86368,0,商品品质：非常差 产品功能：非常差 外观材质：非常非常差，很多刮蹭而且我买的带刹车的他们给我发的不带刹车的,外观材质,非常非常差,18,22,商品品质：非常差 产品功能：非常差 ,：非常非常差，很多刮蹭而且我买的带刹车的他们给我发的不带刹车的
86369,0,商品品质：非常差 产品功能：非常差 外观材质：非常非常差，很多刮蹭而且我买的带刹车的他们给我发的不带刹车的,刮蹭,很多,31,33,商品品质：非常差 产品功能：非常差 外观材质：非常非常差，很多,而且我买的带刹车的他们给我发的不带刹车的
86370,0,质量一般，有一个刚收到，脚就坏了,质量,一般,0,2,,一般，有一个刚收到，脚就坏了
86371,0,质量一般，有一个刚收到，脚就坏了,脚,坏了,12,13,质量一般，有一个刚收到，,就坏了
86372,0,床垫非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！,床垫,非常差,0,2,,非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！
86373,0,床垫非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！,床垫,又薄又硬,0,2,,非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！
86374,0,床垫非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！,床垫,只有两公分左右厚,11,13,床垫非常差，又薄又硬，,只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！
86375,0,床垫非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！,柱子,还不一样高,22,24,床垫非常差，又薄又硬，床垫只有两公分左右厚，,还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！
86376,0,床垫非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！,木材,不是很结实,49,51,床垫非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的,也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！
86377,0,床垫非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来退去也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！,退去,不方便,106,108,床垫非常差，又薄又硬，床垫只有两公分左右厚，柱子还不一样高，然后我就只能找东西垫一下才不摇晃，床的木材也不是很结实 ，客服还说这个价划算，东西好的话贵点都觉得划算，东西不好十块我都觉得贵，住小区里面，东西又重拖来,也不方便，也就懒得退货了，给这个差评就是觉得买这个床不值，也提醒大家慎重选择！
86378,0,不想说了，送的装螺丝的地方没打孔，就画个标记，我又不是木匠，还要自己打吗？拧大螺丝没个扳手，还要自己买？什么玩意，总之这态度太差了真的一个星都不想给。,送的装螺丝的地方,没打孔,5,13,不想说了，,没打孔，就画个标记，我又不是木匠，还要自己打吗？拧大螺丝没个扳手，还要自己买？什么玩意，总之这态度太差了真的一个星都不想给。
86379,0,不想说了，送的装螺丝的地方没打孔，就画个标记，我又不是木匠，还要自己打吗？拧大螺丝没个扳手，还要自己买？什么玩意，总之这态度太差了真的一个星都不想给。,送的装螺丝的地方,就画个标记,5,13,不想说了，,没打孔，就画个标记，我又不是木匠，还要自己打吗？拧大螺丝没个扳手，还要自己买？什么玩意，总之这态度太差了真的一个星都不想给。
86380,0,不想说了，送的装螺丝的地方没打孔，就画个标记，我又不是木匠，还要自己打吗？拧大螺丝没个扳手，还要自己买？什么玩意，总之这态度太差了真的一个星都不想给。,扳手,没个,43,45,不想说了，送的装螺丝的地方没打孔，就画个标记，我又不是木匠，还要自己打吗？拧大螺丝没个,，还要自己买？什么玩意，总之这态度太差了真的一个星都不想给。
